STATIONS_ID;MESS_DATUM;TMK;TXK;TNK
4474;19540101;-3.2;-0.2;-6.9
4474;19540102;-6.0;-2.4;-7.9
4474;19540103;-4.1;-3.5;-10.2
4474;19540104;-1.6;-0.4;-3.6
4474;19540105;-3.0;-1.0;-3.9
4474;19540106;-5.4;-1.4;-11.9
4474;19540107;-6.8;-3.2;-7.6
4474;19540108;-3.8;-0.4;-8.3
4474;19540109;-3.4;-1.0;-10.6
4474;19540110;2.2;4.0;-1.6
4474;19540111;4.3;5.0;2.2
4474;19540112;4.0;5.4;3.4
4474;19540113;3.2;5.5;2.2
4474;19540114;2.2;3.0;1.2
4474;19540115;9.8;12.5;2.5
4474;19540116;7.4;12.5;5.4
4474;19540117;5.2;7.6;4.4
4474;19540118;3.5;7.2;1.4
4474;19540119;2.5;4.8;-1.6
4474;19540120;6.3;7.5;2.9
4474;19540121;5.8;9.6;3.7
4474;19540122;0.6;4.1;-3.2
4474;19540123;-1.0;1.7;-2.3
4474;19540124;-4.3;-2.0;-7.0
4474;19540125;-6.8;-4.0;-10.0
4474;19540126;-7.2;-4.0;-10.0
4474;19540127;-8.2;-5.4;-12.0
4474;19540128;-7.8;-5.3;-9.5
4474;19540129;-5.6;-4.2;-7.5
4474;19540130;-8.9;-4.4;-10.5
4474;19540131;-11.5;-7.5;-13.8
4474;19540201;-11.0;-7.8;-15.0
4474;19540202;-10.5;-7.5;-14.0
4474;19540203;-8.2;-4.9;-13.0
4474;19540204;-6.0;-3.8;-8.2
4474;19540205;-5.3;-2.5;-8.4
4474;19540206;-7.0;-2.0;-13.5
4474;19540207;-9.0;-2.0;-15.5
4474;19540208;-0.4;3.5;-12.0
4474;19540209;1.4;3.0;-0.1
4474;19540210;1.2;1.5;0.2
4474;19540211;3.8;5.3;1.4
4474;19540212;3.5;4.8;1.5
4474;19540213;2.7;4.5;1.3
4474;19540214;2.9;5.5;0.5
4474;19540215;0.9;3.0;-0.1
4474;19540216;1.1;1.5;0.0
4474;19540217;-2.2;1.4;-2.6
4474;19540218;-1.8;-1.2;-3.0
4474;19540219;-0.4;0.5;-2.3
4474;19540220;-1.0;1.9;-4.2
4474;19540221;-2.4;2.2;-8.5
4474;19540222;-0.3;4.3;-7.5
4474;19540223;2.2;6.7;-5.5
4474;19540224;0.6;3.8;-4.2
4474;19540225;5.7;7.4;-2.0
4474;19540226;4.7;8.2;3.3
4474;19540227;3.8;5.4;1.7
4474;19540228;4.3;7.4;2.5
4474;19540301;2.0;6.4;0.5
4474;19540302;3.8;7.8;-4.6
4474;19540303;7.9;10.3;2.4
4474;19540304;4.5;8.5;3.4
4474;19540305;3.4;7.4;-0.5
